sub,File.name,condition,time,Mean.Pitch
46,P046_stranger_Talk_match_Post_Trial_3_2023-06-27,match,post,261.6669731
46,P046_stranger_Talk_match_Post_Trial_4_2023-06-27,match,post,259.0758561
46,P046_stranger_Talk_match_Post_Trial_5_2023-06-27,match,post,261.11961
46,P046_stranger_Talk_match_Post_Trial_6_2023-06-27,match,post,258.9438002
46,P046_stranger_Talk_match_Post_Trial_7_2023-06-27,match,post,259.6831483
46,P046_stranger_Talk_match_Post_Trial_8_2023-06-27,match,post,258.9967098
46,P046_stranger_Talk_match_Post_Trial_9_2023-06-27,match,post,262.2899096
46,P046_stranger_Talk_match_Post_Trial_10_2023-06-27,match,post,259.3696001
46,P046_stranger_Talk_match_Pre_Trial_1_2023-06-27,match,pre,237.0798853
46,P046_stranger_Talk_match_Pre_Trial_2_2023-06-27,match,pre,235.5781782
46,P046_stranger_Talk_match_Pre_Trial_3_2023-06-27,match,pre,237.1149955
46,P046_stranger_Talk_match_Pre_Trial_4_2023-06-27,match,pre,234.7571393
46,P046_stranger_Talk_match_Pre_Trial_5_2023-06-27,match,pre,235.4188607
46,P046_stranger_Talk_match_Pre_Trial_6_2023-06-27,match,pre,234.7695626
46,P046_stranger_Talk_match_Pre_Trial_7_2023-06-27,match,pre,234.5279775
46,P046_stranger_Talk_match_Pre_Trial_8_2023-06-27,match,pre,235.1710737
46,P046_stranger_Talk_match_Pre_Trial_9_2023-06-27,match,pre,236.1230774
46,P046_stranger_Talk_match_Pre_Trial_10_2023-06-27,match,pre,236.2511383
46,P046_stranger_Talk_mis_Post_Trial_1_2023-06-27,mismatch,post,225.896604
46,P046_stranger_Talk_mis_Post_Trial_2_2023-06-27,mismatch,post,229.3845541
46,P046_stranger_Talk_mis_Post_Trial_3_2023-06-27,mismatch,post,229.5066243
46,P046_stranger_Talk_mis_Post_Trial_4_2023-06-27,mismatch,post,224.9171927
46,P046_stranger_Talk_mis_Post_Trial_5_2023-06-27,mismatch,post,225.8168653
46,P046_stranger_Talk_mis_Post_Trial_6_2023-06-27,mismatch,post,221.8602322
46,P046_stranger_Talk_mis_Post_Trial_7_2023-06-27,mismatch,post,229.0980179
46,P046_stranger_Talk_mis_Post_Trial_8_2023-06-27,mismatch,post,227.8764018
46,P046_stranger_Talk_mis_Post_Trial_9_2023-06-27,mismatch,post,220.3125758
46,P046_stranger_Talk_mis_Post_Trial_10_2023-06-27,mismatch,post,223.0201998
46,P046_stranger_Talk_mis_Pre_Trial_1_2023-06-27,mismatch,pre,225.6737828
46,P046_stranger_Talk_mis_Pre_Trial_2_2023-06-27,mismatch,pre,203.3533926
46,P046_stranger_Talk_mis_Pre_Trial_3_2023-06-27,mismatch,pre,213.9571612
46,P046_stranger_Talk_mis_Pre_Trial_4_2023-06-27,mismatch,pre,226.0187738
46,P046_stranger_Talk_mis_Pre_Trial_5_2023-06-27,mismatch,pre,226.3341362
46,P046_stranger_Talk_mis_Pre_Trial_6_2023-06-27,mismatch,pre,232.5993974
46,P046_stranger_Talk_mis_Pre_Trial_7_2023-06-27,mismatch,pre,223.9055327
46,P046_stranger_Talk_mis_Pre_Trial_8_2023-06-27,mismatch,pre,223.0113416
46,P046_stranger_Talk_mis_Pre_Trial_9_2023-06-27,mismatch,pre,226.561289
46,P046_stranger_Talk_mis_Pre_Trial_10_2023-06-27,mismatch,pre,213.5627038
47,P047_stranger_Talk_match_Post_Trial_1_2023-06-27,match,post,219.2427769
47,P047_stranger_Talk_match_Post_Trial_2_2023-06-27,match,post,219.5126751
47,P047_stranger_Talk_match_Post_Trial_3_2023-06-27,match,post,216.4436915
47,P047_stranger_Talk_match_Post_Trial_4_2023-06-27,match,post,220.7833873
47,P047_stranger_Talk_match_Post_Trial_5_2023-06-27,match,post,214.9063653
47,P047_stranger_Talk_match_Post_Trial_6_2023-06-27,match,post,215.2278724
47,P047_stranger_Talk_match_Post_Trial_7_2023-06-27,match,post,224.7114275
47,P047_stranger_Talk_match_Post_Trial_8_2023-06-27,match,post,226.4813257
47,P047_stranger_Talk_match_Post_Trial_9_2023-06-27,match,post,217.396756
47,P047_stranger_Talk_match_Post_Trial_10_2023-06-27,match,post,217.392648
47,P047_stranger_Talk_match_Pre_Trial_1_2023-06-27,match,pre,199.7594929
47,P047_stranger_Talk_match_Pre_Trial_2_2023-06-27,match,pre,198.1921789
47,P047_stranger_Talk_match_Pre_Trial_3_2023-06-27,match,pre,198.4085011
47,P047_stranger_Talk_match_Pre_Trial_4_2023-06-27,match,pre,201.5174309
47,P047_stranger_Talk_match_Pre_Trial_5_2023-06-27,match,pre,198.9594729
47,P047_stranger_Talk_match_Pre_Trial_6_2023-06-27,match,pre,198.2382736
47,P047_stranger_Talk_match_Pre_Trial_7_2023-06-27,match,pre,196.3618919
47,P047_stranger_Talk_match_Pre_Trial_8_2023-06-27,match,pre,201.055247
47,P047_stranger_Talk_match_Pre_Trial_9_2023-06-27,match,pre,197.6449398
47,P047_stranger_Talk_match_Pre_Trial_10_2023-06-27,match,pre,188.1819765
47,P047_stranger_Talk_mis_Post_Trial_1_2023-06-27,mismatch,post,202.2028925
47,P047_stranger_Talk_mis_Post_Trial_2_2023-06-27,mismatch,post,189.0676403
47,P047_stranger_Talk_mis_Post_Trial_3_2023-06-27,mismatch,post,202.1000688
47,P047_stranger_Talk_mis_Post_Trial_4_2023-06-27,mismatch,post,198.5567052
47,P047_stranger_Talk_mis_Post_Trial_5_2023-06-27,mismatch,post,197.6597331
47,P047_stranger_Talk_mis_Post_Trial_6_2023-06-27,mismatch,post,196.4323245
47,P047_stranger_Talk_mis_Post_Trial_7_2023-06-27,mismatch,post,190.6225819
47,P047_stranger_Talk_mis_Post_Trial_8_2023-06-27,mismatch,post,195.0862595
47,P047_stranger_Talk_mis_Post_Trial_9_2023-06-27,mismatch,post,188.1201267
47,P047_stranger_Talk_mis_Post_Trial_10_2023-06-27,mismatch,post,200.6356793
47,P047_stranger_Talk_mis_Pre_Trial_1_2023-06-27,mismatch,pre,199.5726041
47,P047_stranger_Talk_mis_Pre_Trial_2_2023-06-27,mismatch,pre,221.8825357
47,P047_stranger_Talk_mis_Pre_Trial_3_2023-06-27,mismatch,pre,206.0060539
47,P047_stranger_Talk_mis_Pre_Trial_4_2023-06-27,mismatch,pre,203.9405855
47,P047_stranger_Talk_mis_Pre_Trial_5_2023-06-27,mismatch,pre,205.3337175
47,P047_stranger_Talk_mis_Pre_Trial_6_2023-06-27,mismatch,pre,191.7674613
47,P047_stranger_Talk_mis_Pre_Trial_7_2023-06-27,mismatch,pre,210.2572896
47,P047_stranger_Talk_mis_Pre_Trial_8_2023-06-27,mismatch,pre,207.3239804
47,P047_stranger_Talk_mis_Pre_Trial_9_2023-06-27,mismatch,pre,201.7238591
47,P047_stranger_Talk_mis_Pre_Trial_10_2023-06-27,mismatch,pre,206.3888357
48,P048_stranger_Talk_match_Post_Trial_1_2023-06-28,match,post,119.7845582
48,P048_stranger_Talk_match_Post_Trial_2_2023-06-28,match,post,114.3288987
48,P048_stranger_Talk_match_Post_Trial_3_2023-06-28,match,post,120.0229459
48,P048_stranger_Talk_match_Post_Trial_4_2023-06-28,match,post,121.0391034
48,P048_stranger_Talk_match_Post_Trial_5_2023-06-28,match,post,113.608732
48,P048_stranger_Talk_match_Post_Trial_6_2023-06-28,match,post,119.730436
48,P048_stranger_Talk_match_Post_Trial_7_2023-06-28,match,post,115.773093
48,P048_stranger_Talk_match_Post_Trial_8_2023-06-28,match,post,113.7392881
48,P048_stranger_Talk_match_Post_Trial_9_2023-06-28,match,post,114.9080384
48,P048_stranger_Talk_match_Post_Trial_10_2023-06-28,match,post,115.6842344
48,P048_stranger_Talk_match_Pre_Trial_1_2023-06-28,match,pre,104.5905659
48,P048_stranger_Talk_match_Pre_Trial_2_2023-06-28,match,pre,104.4099325
48,P048_stranger_Talk_match_Pre_Trial_3_2023-06-28,match,pre,102.5105
48,P048_stranger_Talk_match_Pre_Trial_4_2023-06-28,match,pre,103.6577425
48,P048_stranger_Talk_match_Pre_Trial_5_2023-06-28,match,pre,104.9093473
48,P048_stranger_Talk_match_Pre_Trial_6_2023-06-28,match,pre,103.5216027
48,P048_stranger_Talk_match_Pre_Trial_7_2023-06-28,match,pre,101.2841515
48,P048_stranger_Talk_match_Pre_Trial_8_2023-06-28,match,pre,104.2649842
48,P048_stranger_Talk_match_Pre_Trial_9_2023-06-28,match,pre,103.2870429
48,P048_stranger_Talk_match_Pre_Trial_10_2023-06-28,match,pre,104.4278145
48,P048_stranger_Talk_mis_Post_Trial_1_2023-06-28,mismatch,post,108.5210685
48,P048_stranger_Talk_mis_Post_Trial_2_2023-06-28,mismatch,post,111.469492
48,P048_stranger_Talk_mis_Post_Trial_3_2023-06-28,mismatch,post,109.05741
48,P048_stranger_Talk_mis_Post_Trial_4_2023-06-28,mismatch,post,113.6884967
48,P048_stranger_Talk_mis_Post_Trial_5_2023-06-28,mismatch,post,111.0348892
48,P048_stranger_Talk_mis_Post_Trial_6_2023-06-28,mismatch,post,109.836408
48,P048_stranger_Talk_mis_Post_Trial_7_2023-06-28,mismatch,post,111.6118406
48,P048_stranger_Talk_mis_Post_Trial_8_2023-06-28,mismatch,post,118.2271306
48,P048_stranger_Talk_mis_Post_Trial_9_2023-06-28,mismatch,post,108.9085692
48,P048_stranger_Talk_mis_Post_Trial_10_2023-06-28,mismatch,post,115.5790957
48,P048_stranger_Talk_mis_Pre_Trial_1_2023-06-28,mismatch,pre,117.7916457
48,P048_stranger_Talk_mis_Pre_Trial_2_2023-06-28,mismatch,pre,155.7395412
48,P048_stranger_Talk_mis_Pre_Trial_3_2023-06-28,mismatch,pre,138.9058026
48,P048_stranger_Talk_mis_Pre_Trial_4_2023-06-28,mismatch,pre,125.5394153
48,P048_stranger_Talk_mis_Pre_Trial_5_2023-06-28,mismatch,pre,122.5472297
48,P048_stranger_Talk_mis_Pre_Trial_6_2023-06-28,mismatch,pre,148.3000622
48,P048_stranger_Talk_mis_Pre_Trial_7_2023-06-28,mismatch,pre,145.9108786
48,P048_stranger_Talk_mis_Pre_Trial_8_2023-06-28,mismatch,pre,134.880784
48,P048_stranger_Talk_mis_Pre_Trial_9_2023-06-28,mismatch,pre,128.4963582
48,P048_stranger_Talk_mis_Pre_Trial_10_2023-06-28,mismatch,pre,136.3797193
49,P049_stranger_Talk_match_Post_Trial_1_2023-06-29,match,post,253.4672182
49,P049_stranger_Talk_match_Post_Trial_2_2023-06-29,match,post,246.9823386
49,P049_stranger_Talk_match_Post_Trial_3_2023-06-29,match,post,254.7027193
49,P049_stranger_Talk_match_Post_Trial_4_2023-06-29,match,post,253.3348796
49,P049_stranger_Talk_match_Post_Trial_5_2023-06-29,match,post,254.0605153
49,P049_stranger_Talk_match_Post_Trial_6_2023-06-29,match,post,257.1841153
49,P049_stranger_Talk_match_Post_Trial_7_2023-06-29,match,post,254.7411886
49,P049_stranger_Talk_match_Post_Trial_8_2023-06-29,match,post,252.959366
49,P049_stranger_Talk_match_Post_Trial_9_2023-06-29,match,post,253.2410797
49,P049_stranger_Talk_match_Post_Trial_10_2023-06-29,match,post,255.6750747
49,P049_stranger_Talk_match_Pre_Trial_1_2023-06-29,match,pre,243.9118525
49,P049_stranger_Talk_match_Pre_Trial_2_2023-06-29,match,pre,246.5387435
49,P049_stranger_Talk_match_Pre_Trial_3_2023-06-29,match,pre,244.4119751
49,P049_stranger_Talk_match_Pre_Trial_4_2023-06-29,match,pre,245.4595481
49,P049_stranger_Talk_match_Pre_Trial_5_2023-06-29,match,pre,246.0047194
49,P049_stranger_Talk_match_Pre_Trial_6_2023-06-29,match,pre,247.2655651
49,P049_stranger_Talk_match_Pre_Trial_7_2023-06-29,match,pre,243.8329568
49,P049_stranger_Talk_match_Pre_Trial_8_2023-06-29,match,pre,243.9275563
49,P049_stranger_Talk_match_Pre_Trial_9_2023-06-29,match,pre,245.96021
49,P049_stranger_Talk_match_Pre_Trial_10_2023-06-29,match,pre,245.1965913
49,P049_stranger_Talk_mis_Post_Trial_1_2023-06-29,mismatch,post,256.1778151
49,P049_stranger_Talk_mis_Post_Trial_2_2023-06-29,mismatch,post,248.6082669
49,P049_stranger_Talk_mis_Post_Trial_3_2023-06-29,mismatch,post,253.1195991
49,P049_stranger_Talk_mis_Post_Trial_4_2023-06-29,mismatch,post,249.0366921
49,P049_stranger_Talk_mis_Post_Trial_5_2023-06-29,mismatch,post,255.1236179
49,P049_stranger_Talk_mis_Post_Trial_6_2023-06-29,mismatch,post,251.3978742
49,P049_stranger_Talk_mis_Post_Trial_7_2023-06-29,mismatch,post,252.8743093
49,P049_stranger_Talk_mis_Post_Trial_8_2023-06-29,mismatch,post,250.0492339
49,P049_stranger_Talk_mis_Post_Trial_9_2023-06-29,mismatch,post,243.68494
49,P049_stranger_Talk_mis_Post_Trial_10_2023-06-29,mismatch,post,251.2286377
49,P049_stranger_Talk_mis_Pre_Trial_1_2023-06-29,mismatch,pre,243.8407855
49,P049_stranger_Talk_mis_Pre_Trial_2_2023-06-29,mismatch,pre,240.5647869
49,P049_stranger_Talk_mis_Pre_Trial_3_2023-06-29,mismatch,pre,234.3146264
49,P049_stranger_Talk_mis_Pre_Trial_4_2023-06-29,mismatch,pre,232.0025334
49,P049_stranger_Talk_mis_Pre_Trial_5_2023-06-29,mismatch,pre,236.3322217
49,P049_stranger_Talk_mis_Pre_Trial_6_2023-06-29,mismatch,pre,239.4994093
49,P049_stranger_Talk_mis_Pre_Trial_7_2023-06-29,mismatch,pre,240.8003806
49,P049_stranger_Talk_mis_Pre_Trial_8_2023-06-29,mismatch,pre,242.1970694
49,P049_stranger_Talk_mis_Pre_Trial_9_2023-06-29,mismatch,pre,241.7768309
49,P049_stranger_Talk_mis_Pre_Trial_10_2023-06-29,mismatch,pre,243.7620851
50,P050_stranger_Talk_match_Post_Trial_1_2023-06-29,match,post,203.7307644
50,P050_stranger_Talk_match_Post_Trial_2_2023-06-29,match,post,200.7368136
50,P050_stranger_Talk_match_Post_Trial_3_2023-06-29,match,post,202.2217479
50,P050_stranger_Talk_match_Post_Trial_4_2023-06-29,match,post,207.2302827
50,P050_stranger_Talk_match_Post_Trial_5_2023-06-29,match,post,203.6368276
50,P050_stranger_Talk_match_Post_Trial_6_2023-06-29,match,post,202.9953188
50,P050_stranger_Talk_match_Post_Trial_7_2023-06-29,match,post,201.724824
50,P050_stranger_Talk_match_Post_Trial_8_2023-06-29,match,post,202.7778306
50,P050_stranger_Talk_match_Post_Trial_9_2023-06-29,match,post,201.331516
50,P050_stranger_Talk_match_Post_Trial_10_2023-06-29,match,post,206.5193738
50,P050_stranger_Talk_match_Pre_Trial_1_2023-06-29,match,pre,181.3050662
50,P050_stranger_Talk_match_Pre_Trial_2_2023-06-29,match,pre,181.092604
50,P050_stranger_Talk_match_Pre_Trial_3_2023-06-29,match,pre,181.1457066
50,P050_stranger_Talk_match_Pre_Trial_4_2023-06-29,match,pre,178.0706076
50,P050_stranger_Talk_match_Pre_Trial_5_2023-06-29,match,pre,166.8834431
50,P050_stranger_Talk_match_Pre_Trial_6_2023-06-29,match,pre,173.2047507
50,P050_stranger_Talk_match_Pre_Trial_7_2023-06-29,match,pre,166.5002592
50,P050_stranger_Talk_match_Pre_Trial_8_2023-06-29,match,pre,180.8099563
50,P050_stranger_Talk_match_Pre_Trial_9_2023-06-29,match,pre,163.8295974
50,P050_stranger_Talk_match_Pre_Trial_10_2023-06-29,match,pre,163.6404822
50,P050_stranger_Talk_mis_Post_Trial_1_2023-06-29,mismatch,post,196.9446601
50,P050_stranger_Talk_mis_Post_Trial_2_2023-06-29,mismatch,post,200.609482
50,P050_stranger_Talk_mis_Post_Trial_3_2023-06-29,mismatch,post,200.2958459
50,P050_stranger_Talk_mis_Post_Trial_4_2023-06-29,mismatch,post,196.0683943
50,P050_stranger_Talk_mis_Post_Trial_5_2023-06-29,mismatch,post,197.1285275
50,P050_stranger_Talk_mis_Post_Trial_6_2023-06-29,mismatch,post,201.5590707
50,P050_stranger_Talk_mis_Post_Trial_7_2023-06-29,mismatch,post,194.2838897
50,P050_stranger_Talk_mis_Post_Trial_8_2023-06-29,mismatch,post,173.7960756
50,P050_stranger_Talk_mis_Post_Trial_9_2023-06-29,mismatch,post,194.8935866
50,P050_stranger_Talk_mis_Post_Trial_10_2023-06-29,mismatch,post,191.5232001
50,P050_stranger_Talk_mis_Pre_Trial_1_2023-06-29,mismatch,pre,188.4420669
50,P050_stranger_Talk_mis_Pre_Trial_2_2023-06-29,mismatch,pre,202.8644738
50,P050_stranger_Talk_mis_Pre_Trial_3_2023-06-29,mismatch,pre,211.8543341
50,P050_stranger_Talk_mis_Pre_Trial_4_2023-06-29,mismatch,pre,181.6122548
50,P050_stranger_Talk_mis_Pre_Trial_5_2023-06-29,mismatch,pre,184.6700056
50,P050_stranger_Talk_mis_Pre_Trial_6_2023-06-29,mismatch,pre,199.5865019
50,P050_stranger_Talk_mis_Pre_Trial_7_2023-06-29,mismatch,pre,171.1230346
50,P050_stranger_Talk_mis_Pre_Trial_8_2023-06-29,mismatch,pre,188.8695765
50,P050_stranger_Talk_mis_Pre_Trial_9_2023-06-29,mismatch,pre,194.0574939
50,P050_stranger_Talk_mis_Pre_Trial_10_2023-06-29,mismatch,pre,208.1185819
51,P051_stranger_Talk_match_Post_Trial_1_2023-06-30,match,post,131.5757506
51,P051_stranger_Talk_match_Post_Trial_2_2023-06-30,match,post,135.4155272
51,P051_stranger_Talk_match_Post_Trial_3_2023-06-30,match,post,130.5009174
51,P051_stranger_Talk_match_Post_Trial_4_2023-06-30,match,post,133.5793225
51,P051_stranger_Talk_match_Post_Trial_5_2023-06-30,match,post,131.7511729
51,P051_stranger_Talk_match_Post_Trial_6_2023-06-30,match,post,130.638041
51,P051_stranger_Talk_match_Post_Trial_7_2023-06-30,match,post,135.3377698
51,P051_stranger_Talk_match_Post_Trial_8_2023-06-30,match,post,133.1766667
51,P051_stranger_Talk_match_Post_Trial_9_2023-06-30,match,post,131.5839285
51,P051_stranger_Talk_match_Post_Trial_10_2023-06-30,match,post,130.6098674
51,P051_stranger_Talk_match_Pre_Trial_1_2023-06-30,match,pre,127.164584
51,P051_stranger_Talk_match_Pre_Trial_2_2023-06-30,match,pre,132.2632492
51,P051_stranger_Talk_match_Pre_Trial_3_2023-06-30,match,pre,125.1176222
51,P051_stranger_Talk_match_Pre_Trial_4_2023-06-30,match,pre,126.322073
51,P051_stranger_Talk_match_Pre_Trial_5_2023-06-30,match,pre,126.8705837
51,P051_stranger_Talk_match_Pre_Trial_6_2023-06-30,match,pre,125.5278017
51,P051_stranger_Talk_match_Pre_Trial_7_2023-06-30,match,pre,126.1961524
51,P051_stranger_Talk_match_Pre_Trial_8_2023-06-30,match,pre,125.0286357
51,P051_stranger_Talk_match_Pre_Trial_9_2023-06-30,match,pre,125.8218514
51,P051_stranger_Talk_match_Pre_Trial_10_2023-06-30,match,pre,125.0743477
51,P051_stranger_Talk_mis_Post_Trial_1_2023-06-30,mismatch,post,121.8686192
51,P051_stranger_Talk_mis_Post_Trial_2_2023-06-30,mismatch,post,121.8085758
51,P051_stranger_Talk_mis_Post_Trial_3_2023-06-30,mismatch,post,121.5220045
51,P051_stranger_Talk_mis_Post_Trial_4_2023-06-30,mismatch,post,122.9963811
51,P051_stranger_Talk_mis_Post_Trial_5_2023-06-30,mismatch,post,127.3925847
51,P051_stranger_Talk_mis_Post_Trial_6_2023-06-30,mismatch,post,127.9560432
51,P051_stranger_Talk_mis_Post_Trial_7_2023-06-30,mismatch,post,124.2634101
51,P051_stranger_Talk_mis_Post_Trial_8_2023-06-30,mismatch,post,124.7107565
51,P051_stranger_Talk_mis_Post_Trial_9_2023-06-30,mismatch,post,126.0201148
51,P051_stranger_Talk_mis_Post_Trial_10_2023-06-30,mismatch,post,123.5970268
51,P051_stranger_Talk_mis_Pre_Trial_1_2023-06-30,mismatch,pre,126.4374541
51,P051_stranger_Talk_mis_Pre_Trial_2_2023-06-30,mismatch,pre,137.6802361
51,P051_stranger_Talk_mis_Pre_Trial_3_2023-06-30,mismatch,pre,127.2686448
51,P051_stranger_Talk_mis_Pre_Trial_4_2023-06-30,mismatch,pre,126.0695973
51,P051_stranger_Talk_mis_Pre_Trial_5_2023-06-30,mismatch,pre,122.9523029
51,P051_stranger_Talk_mis_Pre_Trial_6_2023-06-30,mismatch,pre,126.2431628
51,P051_stranger_Talk_mis_Pre_Trial_7_2023-06-30,mismatch,pre,130.2863989
51,P051_stranger_Talk_mis_Pre_Trial_8_2023-06-30,mismatch,pre,129.3180897
51,P051_stranger_Talk_mis_Pre_Trial_9_2023-06-30,mismatch,pre,128.812933
51,P051_stranger_Talk_mis_Pre_Trial_10_2023-06-30,mismatch,pre,129.4288245
52,P052_stranger_Talk_match_Post_Trial_1_2023-07-03,match,post,129.3379106
52,P052_stranger_Talk_match_Post_Trial_2_2023-07-03,match,post,127.205801
52,P052_stranger_Talk_match_Post_Trial_3_2023-07-03,match,post,126.0944931
52,P052_stranger_Talk_match_Post_Trial_4_2023-07-03,match,post,126.7142987
52,P052_stranger_Talk_match_Post_Trial_5_2023-07-03,match,post,124.8312688
52,P052_stranger_Talk_match_Post_Trial_6_2023-07-03,match,post,123.8579698
52,P052_stranger_Talk_match_Post_Trial_7_2023-07-03,match,post,133.6650313
52,P052_stranger_Talk_match_Post_Trial_8_2023-07-03,match,post,131.0081015
52,P052_stranger_Talk_match_Post_Trial_9_2023-07-03,match,post,129.0804658
52,P052_stranger_Talk_match_Post_Trial_10_2023-07-03,match,post,127.3141756
52,P052_stranger_Talk_match_Pre_Trial_1_2023-07-03,match,pre,121.0210764
52,P052_stranger_Talk_match_Pre_Trial_2_2023-07-03,match,pre,121.3993206
52,P052_stranger_Talk_match_Pre_Trial_3_2023-07-03,match,pre,123.8579698
52,P052_stranger_Talk_match_Pre_Trial_4_2023-07-03,match,pre,122.9146442
52,P052_stranger_Talk_match_Pre_Trial_5_2023-07-03,match,pre,122.3598499
52,P052_stranger_Talk_match_Pre_Trial_6_2023-07-03,match,pre,120.7992919
52,P052_stranger_Talk_match_Pre_Trial_7_2023-07-03,match,pre,122.8175933
52,P052_stranger_Talk_match_Pre_Trial_8_2023-07-03,match,pre,122.2612798
52,P052_stranger_Talk_match_Pre_Trial_9_2023-07-03,match,pre,123.2424829
52,P052_stranger_Talk_match_Pre_Trial_10_2023-07-03,match,pre,122.9281724
52,P052_stranger_Talk_mis_Post_Trial_1_2023-07-03,mismatch,post,110.204036
52,P052_stranger_Talk_mis_Post_Trial_2_2023-07-03,mismatch,post,110.2224134
52,P052_stranger_Talk_mis_Post_Trial_3_2023-07-03,mismatch,post,113.0547289
52,P052_stranger_Talk_mis_Post_Trial_4_2023-07-03,mismatch,post,109.7464423
52,P052_stranger_Talk_mis_Post_Trial_5_2023-07-03,mismatch,post,110.7112148
52,P052_stranger_Talk_mis_Post_Trial_6_2023-07-03,mismatch,post,111.6518549
52,P052_stranger_Talk_mis_Post_Trial_7_2023-07-03,mismatch,post,112.5717309
52,P052_stranger_Talk_mis_Post_Trial_8_2023-07-03,mismatch,post,113.641345
52,P052_stranger_Talk_mis_Post_Trial_9_2023-07-03,mismatch,post,113.8383865
52,P052_stranger_Talk_mis_Post_Trial_10_2023-07-03,mismatch,post,113.0747977
52,P052_stranger_Talk_mis_Pre_Trial_1_2023-07-03,mismatch,pre,119.0017583
52,P052_stranger_Talk_mis_Pre_Trial_2_2023-07-03,mismatch,pre,121.1875118
52,P052_stranger_Talk_mis_Pre_Trial_3_2023-07-03,mismatch,pre,126.0697975
52,P052_stranger_Talk_mis_Pre_Trial_4_2023-07-03,mismatch,pre,109.4053036
52,P052_stranger_Talk_mis_Pre_Trial_5_2023-07-03,mismatch,pre,107.6876968
52,P052_stranger_Talk_mis_Pre_Trial_6_2023-07-03,mismatch,pre,106.0748656
52,P052_stranger_Talk_mis_Pre_Trial_7_2023-07-03,mismatch,pre,128.9388899
52,P052_stranger_Talk_mis_Pre_Trial_8_2023-07-03,mismatch,pre,119.7341444
52,P052_stranger_Talk_mis_Pre_Trial_9_2023-07-03,mismatch,pre,118.8531034
52,P052_stranger_Talk_mis_Pre_Trial_10_2023-07-03,mismatch,pre,119.2969323
53,P053_stranger_Talk_match_Post_Trial_1_2023-07-04,match,post,103.1526098
53,P053_stranger_Talk_match_Post_Trial_2_2023-07-04,match,post,103.610301
53,P053_stranger_Talk_match_Post_Trial_3_2023-07-04,match,post,103.4179791
53,P053_stranger_Talk_match_Post_Trial_4_2023-07-04,match,post,103.8458292
53,P053_stranger_Talk_match_Post_Trial_5_2023-07-04,match,post,103.6411673
53,P053_stranger_Talk_match_Post_Trial_6_2023-07-04,match,post,104.5089626
53,P053_stranger_Talk_match_Post_Trial_7_2023-07-04,match,post,104.2798563
53,P053_stranger_Talk_match_Post_Trial_8_2023-07-04,match,post,104.213583
53,P053_stranger_Talk_match_Post_Trial_9_2023-07-04,match,post,104.9932476
53,P053_stranger_Talk_match_Post_Trial_10_2023-07-04,match,post,104.7075967
53,P053_stranger_Talk_match_Pre_Trial_1_2023-07-04,match,pre,90.70141607
53,P053_stranger_Talk_match_Pre_Trial_2_2023-07-04,match,pre,90.31561282
53,P053_stranger_Talk_match_Pre_Trial_3_2023-07-04,match,pre,96.17054676
53,P053_stranger_Talk_match_Pre_Trial_4_2023-07-04,match,pre,85.13379592
53,P053_stranger_Talk_match_Pre_Trial_5_2023-07-04,match,pre,85.56163523
53,P053_stranger_Talk_match_Pre_Trial_6_2023-07-04,match,pre,88.9168933
53,P053_stranger_Talk_match_Pre_Trial_7_2023-07-04,match,pre,93.70196776
53,P053_stranger_Talk_match_Pre_Trial_8_2023-07-04,match,pre,95.66389115
53,P053_stranger_Talk_match_Pre_Trial_9_2023-07-04,match,pre,94.16701318
53,P053_stranger_Talk_match_Pre_Trial_10_2023-07-04,match,pre,97.53043943
53,P053_stranger_Talk_mis_Post_Trial_1_2023-07-04,mismatch,post,105.0997116
53,P053_stranger_Talk_mis_Post_Trial_2_2023-07-04,mismatch,post,103.3187328
53,P053_stranger_Talk_mis_Post_Trial_3_2023-07-04,mismatch,post,105.0111426
53,P053_stranger_Talk_mis_Post_Trial_4_2023-07-04,mismatch,post,107.2542397
53,P053_stranger_Talk_mis_Post_Trial_5_2023-07-04,mismatch,post,107.54987
53,P053_stranger_Talk_mis_Post_Trial_6_2023-07-04,mismatch,post,104.9831127
53,P053_stranger_Talk_mis_Post_Trial_7_2023-07-04,mismatch,post,103.83946
53,P053_stranger_Talk_mis_Post_Trial_8_2023-07-04,mismatch,post,108.1090385
53,P053_stranger_Talk_mis_Post_Trial_9_2023-07-04,mismatch,post,101.4169922
53,P053_stranger_Talk_mis_Post_Trial_10_2023-07-04,mismatch,post,104.23719
53,P053_stranger_Talk_mis_Pre_Trial_1_2023-07-04,mismatch,pre,105.8624153
53,P053_stranger_Talk_mis_Pre_Trial_2_2023-07-04,mismatch,pre,109.6407698
53,P053_stranger_Talk_mis_Pre_Trial_3_2023-07-04,mismatch,pre,103.9099507
53,P053_stranger_Talk_mis_Pre_Trial_4_2023-07-04,mismatch,pre,103.9896385
53,P053_stranger_Talk_mis_Pre_Trial_5_2023-07-04,mismatch,pre,104.2603821
53,P053_stranger_Talk_mis_Pre_Trial_6_2023-07-04,mismatch,pre,103.3692432
53,P053_stranger_Talk_mis_Pre_Trial_7_2023-07-04,mismatch,pre,104.1880856
53,P053_stranger_Talk_mis_Pre_Trial_8_2023-07-04,mismatch,pre,105.9761809
53,P053_stranger_Talk_mis_Pre_Trial_9_2023-07-04,mismatch,pre,104.9180797
53,P053_stranger_Talk_mis_Pre_Trial_10_2023-07-04,mismatch,pre,107.5089579
